document_id,url,date,president,doc_type,term,source_file,authority_category,generic_authority_matches,specific_authority_matches,vesting_clauses
3066,https://www.presidency.ucsb.edu/documents/executive-order-11353-establishing-the-presidents-advisory-council-cost-reduction,"May 23, 1967",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,president_capacity_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]",[],"[""by virtue of the authority vested in me as President of the United States,""]"
3105,https://www.presidency.ucsb.edu/documents/executive-order-11315-amending-the-civil-service-rules-authorize-executive-assignment,"November 17, 1966",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}, {""rule"": ""constitution"", ""text"": ""the Constitution of the United States""}]","[{""rule"": ""usc"", ""text"": ""5 U.S.C.""}]","[""by virtue of the authority vested in me by the Constitution of the United States, by 5 U.S.C. 3301 and 3302, and as President of the United States,""]"
3135,https://www.presidency.ucsb.edu/documents/executive-order-11285-designation-certain-foreign-countries-economically-less-developed,"June 10, 1966",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 4""}, {""rule"": ""legal_section"", ""text"": ""section 2""}, {""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""public_law"", ""text"": ""Public Law 88""}, {""rule"": ""named_act"", ""text"": ""the Interest Equalization Tax Act""}]","[""by virtue of the authority vested in me by section 4916 (b) of the Internal Revenue Code of 1954, as added by section 2 of the Interest Equalization Tax Act, approved September 2, 1964 (Public Law 88\u2013 563), by section 301 of title 3 of the United States Code, and as President of the United States,""]"
3136,https://www.presidency.ucsb.edu/documents/executive-order-11284-suspension-the-provisions-sections-5701a1-and-6371-title-10-united,"May 27, 1966",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""legal_section"", ""text"": ""Sections 5""}, {""rule"": ""legal_title"", ""text"": ""Title 10""}]","[""By virtue of the authority vested in me by Sections 5711 (b) and 6386(c) of Title 10 of the United States Code,""]"
3147,https://www.presidency.ucsb.edu/documents/executive-order-11273-placing-additional-position-level-v-the-federal-executive-salary,"March 22, 1966",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_section"", ""text"": ""Section 2""}, {""rule"": ""named_act"", ""text"": ""the Government Employees Salary Reform Act of 1964""}, {""rule"": ""executive_order"", ""text"": ""Executive Order No. 11248""}]","[""By virtue of the authority vested in me by subsection (f) of Section 303 of the Government Employees Salary Reform Act of 1964, and as President of the United States, Section 2 of Executive Order No. 11248 of October 10, 1965, as amended,""]"
3164,https://www.presidency.ucsb.edu/documents/executive-order-11256-establishing-the-presidents-committee-food-and-fiber-and-the,"November 04, 1965",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,president_capacity_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]",[],"[""By virtue of the authority vested in me as President of the United States,""]"
3168,https://www.presidency.ucsb.edu/documents/executive-order-11252-food-for-peace-program,"October 20, 1965",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""named_act"", ""text"": ""the Government Employees Salary Reform Act of 1964""}]","[""by virtue of the authority vested in me by subsection (f) of Section 303 of the Government Employees Salary Reform Act of 1964 and as President of the United States,""]"
3176,https://www.presidency.ucsb.edu/documents/executive-order-11244-placing-position-level-iv-the-federal-executive-salary-schedule,"September 16, 1965",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""named_act"", ""text"": ""the Government Employees Salary Reform Act of 1964""}]","[""By virtue of the authority vested in me by subsection (f) of Section 303 of the Government Employees Salary Reform Act of 1964, and as President of the United States,""]"
3186,https://www.presidency.ucsb.edu/documents/executive-order-11234-establishing-the-presidents-commission-crime-the-district-columbia,"July 16, 1965",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,president_capacity_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]",[],"[""By virtue of the authority vested in me as President of the United States,""]"
3216,https://www.presidency.ucsb.edu/documents/executive-order-11203-permitting-certain-qualified-employees-the-treasury-department-be,"March 12, 1965",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""5 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""Section 2""}, {""rule"": ""legal_section"", ""text"": ""Section 1""}, {""rule"": ""statutes_at_large"", ""text"": ""22 Stat. 403""}, {""rule"": ""named_act"", ""text"": ""the Civil Service Act""}]","[""By virtue of the authority vested in me by Section 2 of the Civil Service Act (22 Stat. 403) and Section 1753 of the Revised Statutes of the United States (5 U.S.C. 631) and as President of the United States,""]"
3221,https://www.presidency.ucsb.edu/documents/executive-order-11199-discontinuing-the-defensive-sea-area-off-the-coast-north-carolina,"February 24, 1965",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 2""}, {""rule"": ""legal_title"", ""text"": ""Title 18""}]","[""By virtue of the authority vested in me by Section 2152 of Title 18 of the United States Code, and as President of the United States,""]"
3225,https://www.presidency.ucsb.edu/documents/executive-order-11195-placing-additional-positions-levels-iv-and-v-the-federal-executive,"January 30, 1965",Lyndon B. Johnson,executive_order,Second,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""named_act"", ""text"": ""the Government Employees Salary Reform Act of 1964""}]","[""By virtue of the authority vested in me by subsection (g) of Section 303 of the Government Employees Salary Reform Act of 1964, and as President of the United States,""]"
3258,https://www.presidency.ucsb.edu/documents/executive-order-11162-adding-the-postmaster-general-the-membership-the-presidents,"July 28, 1964",Lyndon B. Johnson,executive_order,First,4_28_2026_build_holdout.csv,constitution_laws_vague_only,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}, {""rule"": ""constitution"", ""text"": ""the Constitution""}]",[],"[""By virtue of the authority vested in me as President of the United States and by the Constitution and statutes of the United States,""]"
3273,https://www.presidency.ucsb.edu/documents/executive-order-11147-creating-emergency-board-investigate-disputes-between-the-carriers,"March 17, 1964",Lyndon B. Johnson,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""45 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""Section 1""}, {""rule"": ""named_act"", ""text"": ""the Railway Labor Act""}]","[""by virtue of the authority vested in me by Section 10 of the Railway Labor Act, as amended (45 U.S.C. 160),""]"
3280,https://www.presidency.ucsb.edu/documents/executive-order-11140-delegating-certain-functions-the-president-relating-the-public,"January 30, 1964",Lyndon B. Johnson,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_title"", ""text"": ""Title 3""}]","[""By virtue of the authority vested in me by Section 301 of Title 3 of the United States Code, and as President of the United States,""]"
3295,https://www.presidency.ucsb.edu/documents/executive-order-11125-delegating-authority-the-president-under-sections-205-and-208-title,"October 29, 1963",John F. Kennedy,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""legal_section"", ""text"": ""section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}]","[""By virtue of the authority vested in me by section 301 of title 3 of the United States Code, and as President of the United States,""]"
3304,https://www.presidency.ucsb.edu/documents/executive-order-11116-prescribing-rates-charges-for-certain-hospitalization-and-dispensary,"August 05, 1963",John F. Kennedy,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""usc"", ""text"": ""24 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""Section 4""}, {""rule"": ""legal_section"", ""text"": ""Section 3""}, {""rule"": ""legal_title"", ""text"": ""title 3""}, {""rule"": ""referenced_act"", ""text"": ""the Act""}]","[""By virtue of the authority vested in me by Section 4 of the Act of May 10, 1943 (24 U.S.C. 34), and by Section 301 of title 3 of the United States Code, and as President of the United States,""]"
3305,https://www.presidency.ucsb.edu/documents/executive-order-11115-creating-emergency-board-investigate-disputes-between-the-pullman,"July 04, 1963",John F. Kennedy,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,[],"[{""rule"": ""usc"", ""text"": ""45 U.S.C.""}, {""rule"": ""legal_section"", ""text"": ""section 1""}, {""rule"": ""named_act"", ""text"": ""the Railway Labor Act""}]","[""by virtue of the authority vested in me, by section 10 of the Railway Labor Act, as amended (45 U.S.C. 160),""]"
3327,https://www.presidency.ucsb.edu/documents/executive-order-11088-assigning-emergency-preparedness-functions-the-secretary-the,"February 26, 1963",John F. Kennedy,executive_order,First,4_28_2026_build_holdout.csv,specific_statutory,"[{""rule"": ""presidential_title_capacity"", ""text"": ""President of the United States""}, {""rule"": ""presidential_capacity"", ""text"": ""as President of the United States""}]","[{""rule"": ""statutes_at_large"", ""text"": ""72 Stat. 1799""}]","[""By virtue of the authority vested in me as President of the United States, including authority vested in me by Reorganization Plan No. 1 of 1958 (72 Stat. 1799),""]"
