document_id,document_type,identifier,title,date,url,sample_id,partition
4327,executive_order,10096,providing for uniform patent policy for the government with respect,"January 23, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10096-providing-for-uniform-patent-policy-for-the-government-with-respect,EO0697,segmentation_vesting_holdout
1560,executive_order,12859,establishment the domestic policy council,"August 16, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12859-establishment-the-domestic-policy-council,EO0698,development
4051,executive_order,10372,creating emergency board investigate dispute between the northwest,"July 10, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10372-creating-emergency-board-investigate-dispute-between-the-northwest,EO0699,development
4376,executive_order,10047,restoring portion honolulu harbor the jurisdicton the territory,"March 26, 1949",https://www.presidency.ucsb.edu/documents/executive-order-10047-restoring-portion-honolulu-harbor-the-jurisdicton-the-territory,EO0700,development
2414,executive_order,12005,generalized system preferences for developing countries,"July 23, 1977",https://www.presidency.ucsb.edu/documents/executive-order-12005-generalized-system-preferences-for-developing-countries,EO0701,development
2060,executive_order,12359,public international organizations entitled enjoy privileges,"April 22, 1982",https://www.presidency.ucsb.edu/documents/executive-order-12359-public-international-organizations-entitled-enjoy-privileges,EO0702,development
148,executive_order,14272,ensuring national security and economic resilience through section,"April 15, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14272-ensuring-national-security-and-economic-resilience-through-section,EO0703,development
707,executive_order,13712,blocking property certain persons contributing the situation burundi,"November 22, 2015",https://www.presidency.ucsb.edu/documents/executive-order-13712-blocking-property-certain-persons-contributing-the-situation-burundi,EO0704,development
2629,executive_order,11791,exemption kenneth h tuggle from mandatory retirement,"June 25, 1974",https://www.presidency.ucsb.edu/documents/executive-order-11791-exemption-kenneth-h-tuggle-from-mandatory-retirement,EO0705,segmentation_vesting_holdout
3790,executive_order,10631,code conduct for members the armed forces the united states,"August 17, 1955",https://www.presidency.ucsb.edu/documents/executive-order-10631-code-conduct-for-members-the-armed-forces-the-united-states,EO0706,development
373,executive_order,14046,imposing sanctions certain persons with respect the humanitarian and,"September 17, 2021",https://www.presidency.ucsb.edu/documents/executive-order-14046-imposing-sanctions-certain-persons-with-respect-the-humanitarian-and,EO0707,development
3484,executive_order,10936,reports identical bids,"April 24, 1961",https://www.presidency.ucsb.edu/documents/executive-order-10936-reports-identical-bids,EO0708,development
1017,executive_order,13402,strengthening federal efforts protect against identity theft,"May 10, 2006",https://www.presidency.ucsb.edu/documents/executive-order-13402-strengthening-federal-efforts-protect-against-identity-theft,EO0709,development
3119,executive_order,11301,establishing the presidents committee libraries and the national,"September 02, 1966",https://www.presidency.ucsb.edu/documents/executive-order-11301-establishing-the-presidents-committee-libraries-and-the-national,EO0710,development
3605,executive_order,10815,inspection income excess profits estate and gift tax returns the,"April 29, 1959",https://www.presidency.ucsb.edu/documents/executive-order-10815-inspection-income-excess-profits-estate-and-gift-tax-returns-the,EO0711,development
4154,executive_order,10269,delegating the director defense mobilization the authority the,"July 06, 1951",https://www.presidency.ucsb.edu/documents/executive-order-10269-delegating-the-director-defense-mobilization-the-authority-the,EO0712,development
1690,executive_order,12729,educational excellence for hispanic americans,"September 24, 1990",https://www.presidency.ucsb.edu/documents/executive-order-12729-educational-excellence-for-hispanic-americans,EO0713,development
3877,executive_order,10545,amendment executive order no 5952 november 23 1932 prescribing the,"July 15, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10545-amendment-executive-order-no-5952-november-23-1932-prescribing-the,EO0714,development
3869,executive_order,10554,delegating the authority the president prescribe regulations,"August 18, 1954",https://www.presidency.ucsb.edu/documents/executive-order-10554-delegating-the-authority-the-president-prescribe-regulations,EO0715,development
930,executive_order,13490,ethics commitments executive branch personnel,"January 21, 2009",https://www.presidency.ucsb.edu/documents/executive-order-13490-ethics-commitments-executive-branch-personnel,EO0716,development
1539,executive_order,12880,national drug control program,"November 16, 1993",https://www.presidency.ucsb.edu/documents/executive-order-12880-national-drug-control-program,EO0717,development
627,executive_order,13791,enforcing statutory prohibitions federal control education,"April 26, 2017",https://www.presidency.ucsb.edu/documents/executive-order-13791-enforcing-statutory-prohibitions-federal-control-education,EO0718,development
91,executive_order,14328,establishing the white house task force the 2028 summer olympics,"August 05, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14328-establishing-the-white-house-task-force-the-2028-summer-olympics,EO0719,development
2762,executive_order,11658,establishment the missouri river basin commission,"March 22, 1972",https://www.presidency.ucsb.edu/documents/executive-order-11658-establishment-the-missouri-river-basin-commission,EO0720,segmentation_vesting_holdout
233,executive_order,14184,reinstating service members discharged under the militarys covid 19,"January 27, 2025",https://www.presidency.ucsb.edu/documents/executive-order-14184-reinstating-service-members-discharged-under-the-militarys-covid-19,EO0721,segmentation_vesting_holdout
2519,executive_order,11900,inspection income estate and gift tax returns the committee,"January 22, 1976",https://www.presidency.ucsb.edu/documents/executive-order-11900-inspection-income-estate-and-gift-tax-returns-the-committee,EO0722,segmentation_vesting_holdout
2130,executive_order,12289,foreign service retirement and disability system,"February 14, 1981",https://www.presidency.ucsb.edu/documents/executive-order-12289-foreign-service-retirement-and-disability-system,EO0723,development
4252,executive_order,10171,transferring occupation functions austria the department state,"October 12, 1950",https://www.presidency.ucsb.edu/documents/executive-order-10171-transferring-occupation-functions-austria-the-department-state,EO0724,segmentation_vesting_holdout
3090,executive_order,11330,providing for the coordination youth opportunity programs,"March 05, 1967",https://www.presidency.ucsb.edu/documents/executive-order-11330-providing-for-the-coordination-youth-opportunity-programs,EO0725,development
4075,executive_order,10349,declaring the commissioned corps the public health service be,"April 26, 1952",https://www.presidency.ucsb.edu/documents/executive-order-10349-declaring-the-commissioned-corps-the-public-health-service-be,EO0726,development
1052,executive_order,13367,united states mexico border health commission,"December 21, 2004",https://www.presidency.ucsb.edu/documents/executive-order-13367-united-states-mexico-border-health-commission,EO0727,development
2960,executive_order,11459,designation the secretary transportation approve and certificate,"March 07, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11459-designation-the-secretary-transportation-approve-and-certificate,EO0728,development
2948,executive_order,11471,relating the implementation the convention the service abroad,"May 28, 1969",https://www.presidency.ucsb.edu/documents/executive-order-11471-relating-the-implementation-the-convention-the-service-abroad,EO0729,development
